河村整,香川県 2区,共産
瀬戸隆一,香川県 2区,自民
玉木雄一郎,香川県 2区,民進
大野敬太郎,香川県 3区,自民
土岐一郎,香川県 3区,共産
藤田伸二,香川県 3区,社民
石本憲一,愛媛県 1区,共産
塩崎恭久,愛媛県 1区,自民
富永喜代,愛媛県 1区,民進
一色一正,愛媛県 2区,共産
西岡新,愛媛県 2区,維新
村上誠一郎,愛媛県 2区,自民
横山博幸,愛媛県 2区,民進
国田睦,愛媛県 3区,共産
白石寛樹,愛媛県 3区,自民
白石洋一,愛媛県 3区,民進
森田浩二,愛媛県 3区,幸福
松本顕治,高知県 1区,共産
大石宗,高知県 1区,民進
中谷元,高知県 1区,自民
島﨑保臣,高知県 2区,共産
広田一,高知県 2区,民進
山本有二,高知県 2区,自民
井上貴博,福岡県 1区,自民
立川孝彦,福岡県 1区,共産
山本剛正,福岡県 1区,民進
稲富修二,福岡県 2区,民進
鬼木誠,福岡県 2区,自民
松尾律子,福岡県 2区,共産
古賀篤,福岡県 3区,自民
山内康一,福岡県 3区,民進
山口湧人,福岡県 3区,共産
河野正美,福岡県 4区,維新
新留清隆,福岡県 4区,共産
宮内秀樹,福岡県 4区,自民
楠田大蔵,福岡県 5区,民進
田中陽二,福岡県 5区,共産
原田義昭,福岡県 5区,自民
新井富美子,福岡県 6区,民進
小林解子,福岡県 6区,共産
西原忠弘,福岡県 6区,幸福
鳩山二郎,福岡県 6区,自民
江口学,福岡県 7区,共産
原圭助,福岡県 7区,民進
藤丸敏,福岡県 7区,自民
麻生太郎,福岡県 8区,自民
宮嶋つや子,福岡県 8区,共産
緒方林太郎,福岡県 9区,民進
真島省三,福岡県 9区,共産
三原朝彦,福岡県 9区,自民
城井崇,福岡県 10区,民進
田村貴昭,福岡県 10区,共産
山本幸三,福岡県 10区,自民
竹内信昭,福岡県 11区,社民
武田良太,福岡県 11区,自民
村上智信,福岡県 11区,無所属
山下登美子,福岡県 11区,共産
岩田和親,佐賀県 1区,自民
上村泰稔,佐賀県 1区,共産
中島徹,佐賀県 1区,幸福
原口一博,佐賀県 1区,民進
大串博志,佐賀県 2区,民進
大森斉,佐賀県 2区,共産
古川康,佐賀県 2区,自民
冨岡勉,長崎県 1区,自民
西岡秀子,長崎県 1区,民進
牧山隆,長崎県 1区,共産
加藤寛治,長崎県 2区,自民
近藤一宇,長崎県 2区,共産
石丸完治,長崎県 3区,共産
末次精一,長崎県 3区,自由
谷川弥一,長崎県 3区,自民
石川悟,長崎県 4区,共産
北村誠吾,長崎県 4区,自民
宮島大典,長崎県 4区,民進
木原稔,熊本県 1区,自民
松野頼久,熊本県 1区,民進
木下順子,熊本県 2区,幸福
西野太亮,熊本県 2区,無所属
野田毅,熊本県 2区,自民
益田牧子,熊本県 2区,共産
和田要,熊本県 2区,社民
坂本哲志,熊本県 3区,自民
関根静香,熊本県 3区,共産
森本康仁,熊本県 3区,民進
金子恭之,熊本県 4区,自民
園田博之,熊本県 4区,自民
橋田芳昭,熊本県 4区,共産
矢上雅義,熊本県 4区,民進
穴見陽一,大分県 1区,自民
吉良州司,大分県 1区,民進
広次忠彦,大分県 1区,共産
上田敦子,大分県 2区,幸福
衛藤征士郎,大分県 2区,自民
吉川元,大分県 2区,社民
岩屋毅,大分県 3区,自民
大塚光義,大分県 3区,共産
武井俊輔,宮崎県 1区,自民
外山斎,宮崎県 1区,維新
松本隆,宮崎県 1区,共産
江藤拓,宮崎県 2区,自民
黒木万治,宮崎県 2区,共産
河野一郎,宮崎県 2区,幸福
富井寿一,宮崎県 2区,民進
井福美年,宮崎県 3区,共産
古川禎久,宮崎県 3区,自民
川内博史,鹿児島県 1区,民進
宮崎一博,鹿児島県 1区,無所属
保岡興治,鹿児島県 1区,自民
山口広延,鹿児島県 1区,共産
山之内毅,鹿児島県 1区,維新
祝迫光治,鹿児島県 2区,共産
金子万寿夫,鹿児島県 2区,自民
小里泰弘,鹿児島県 3区,自民
野間健,鹿児島県 3区,無所属
山口陽規,鹿児島県 3区,共産
永田義人,鹿児島県 4区,共産
野呂正和,鹿児島県 4区,社民
森山裕,鹿児島県 4区,自民
赤嶺政賢,沖縄県 1区,共産
国場幸之助,沖縄県 1区,自民
下地幹郎,沖縄県 1区,維新
下地玲子,沖縄県 1区,幸福
照屋寛徳,沖縄県 2区,社民
宮崎政久,沖縄県 2区,自民
金城竜郎,沖縄県 3区,幸福
玉城デニー,沖縄県 3区,自由
比嘉奈津美,沖縄県 3区,自民
富川泰全,沖縄県 4区,幸福
仲里利信,沖縄県 4区,無所属
西銘恒三郎,沖縄県 4区,自民
